,budget,gross,profit,votes,IMDb score,clusters,cluster
3060,125000000.0,238235719.0,113235719.0,238000.0,3.8,2,dark purple
3061,60000000.0,26673829.0,-33326171.0,164000.0,6.7,0,salmon colored
3062,85000000.0,252712101.0,167712101.0,212000.0,7.3,2,dark purple
3063,116000000.0,178127760.0,62127760.0,85000.0,6.0,0,salmon colored
3064,73000000.0,618638999.0,545638999.0,388000.0,6.6,2,dark purple
3065,20500000.0,169785704.0,149285704.0,357000.0,8.4,2,dark purple
3066,24000000.0,172363301.0,148363301.0,161000.0,6.2,2,dark purple
3067,80000000.0,245676146.0,165676146.0,357000.0,7.2,2,dark purple
3068,50000000.0,314178011.0,264178011.0,282000.0,7.7,2,dark purple
3069,36000000.0,12532777.0,-23467223.0,287000.0,7.8,0,salmon colored
3070,40000000.0,45916769.0,5916769.0,68000.0,7.2,0,salmon colored
3071,17000000.0,125586134.0,108586134.0,136000.0,5.7,0,salmon colored
3072,75000000.0,161376069.0,86376069.0,234000.0,6.2,0,salmon colored
3073,20500000.0,565727.0,-19934273.0,218000.0,7.2,0,salmon colored
3074,45000000.0,302710615.0,257710615.0,289000.0,6.9,2,dark purple
3075,35000000.0,124909762.0,89909762.0,287000.0,7.7,0,salmon colored
3076,55000000.0,174463257.0,119463257.0,73000.0,5.5,2,dark purple
3077,50000000.0,139804348.0,89804348.0,115000.0,7.2,0,salmon colored
3078,20000000.0,29481428.0,9481428.0,34000.0,6.1,0,salmon colored
3079,35000000.0,25105255.0,-9894745.0,37000.0,6.6,0,salmon colored
3080,9000000.0,23712993.0,14712993.0,27000.0,5.7,0,salmon colored
3081,20500000.0,563130.0,-19936870.0,63000.0,8.0,0,salmon colored
3082,30000000.0,43312294.0,13312294.0,70000.0,6.9,0,salmon colored
3083,38000000.0,299288605.0,261288605.0,134000.0,6.3,2,dark purple
3084,45000000.0,136885767.0,91885767.0,99000.0,4.8,0,salmon colored
3085,110000000.0,333011068.0,223011068.0,185000.0,6.5,2,dark purple
3086,160000000.0,164508066.0,4508066.0,76000.0,3.9,0,salmon colored
3087,68000000.0,118063304.0,50063304.0,64000.0,6.2,0,salmon colored
3088,15000000.0,3703548.0,-11296452.0,134000.0,7.6,0,salmon colored
3089,3500000.0,257938649.0,254438649.0,101000.0,7.2,2,dark purple
3090,40000000.0,87840042.0,47840042.0,65000.0,5.2,0,salmon colored
3091,20500000.0,29235353.0,8735353.0,43000.0,6.2,0,salmon colored
3092,70000000.0,131457682.0,61457682.0,134000.0,7.1,0,salmon colored
3093,15000000.0,44862187.0,29862187.0,89000.0,6.9,0,salmon colored
3094,1300000.0,116799.0,-1183201.0,33000.0,6.7,0,salmon colored
3095,35000000.0,63856929.0,28856929.0,40000.0,6.4,0,salmon colored
3096,10000000.0,2158775.0,-7841225.0,15000.0,6.9,0,salmon colored
3097,250000.0,12021272.0,11771272.0,134000.0,7.2,0,salmon colored
3098,19000000.0,6682098.0,-12317902.0,50000.0,6.7,0,salmon colored
3099,75000000.0,136982834.0,61982834.0,96000.0,6.7,0,salmon colored
3100,36000000.0,50159144.0,14159144.0,51000.0,6.9,0,salmon colored
3101,50000000.0,48169156.0,-1830844.0,75000.0,6.0,0,salmon colored
3102,60000000.0,159330280.0,99330280.0,109000.0,6.4,0,salmon colored
3103,27000000.0,60527873.0,33527873.0,68000.0,6.6,0,salmon colored
3104,25000000.0,36400360.0,11400360.0,46000.0,6.0,0,salmon colored
3105,90000000.0,140807547.0,50807547.0,62000.0,6.2,0,salmon colored
3106,36000000.0,44229441.0,8229441.0,73000.0,7.3,0,salmon colored
3107,80000000.0,17626234.0,-62373766.0,70000.0,6.1,0,salmon colored
3108,30000000.0,25480803.0,-4519197.0,47000.0,6.0,0,salmon colored
3109,25000000.0,9381260.0,-15618740.0,24000.0,6.4,0,salmon colored
3110,15000000.0,28084357.0,13084357.0,90000.0,7.3,0,salmon colored
3111,30000000.0,51376861.0,21376861.0,51000.0,3.7,0,salmon colored
3112,25000000.0,29342592.0,4342592.0,34000.0,3.5,0,salmon colored
3113,20000000.0,35281794.0,15281794.0,26000.0,6.8,0,salmon colored
3114,4200000.0,585773.0,-3614227.0,25000.0,7.7,0,salmon colored
3115,29000000.0,22619589.0,-6380411.0,20000.0,5.9,0,salmon colored
3116,50000000.0,110463140.0,60463140.0,55000.0,6.0,0,salmon colored
3117,90000000.0,122823468.0,32823468.0,73000.0,5.5,0,salmon colored
3118,20500000.0,537948.0,-19962052.0,4800.0,6.6,0,salmon colored
3119,20500000.0,294064.0,-20205936.0,2300.0,6.0,0,salmon colored
3120,38000000.0,122417389.0,84417389.0,53000.0,6.5,0,salmon colored
3121,20500000.0,5936344.0,-14563656.0,12000.0,6.4,0,salmon colored
3122,20500000.0,377967.0,-20122033.0,65000.0,7.7,0,salmon colored
3123,18000000.0,31480418.0,13480418.0,40000.0,5.6,0,salmon colored
3124,40000000.0,25804707.0,-14195293.0,29000.0,6.1,0,salmon colored
3125,80000000.0,177977226.0,97977226.0,86000.0,5.3,0,salmon colored
3126,1000000.0,602302.0,-397698.0,35000.0,6.1,0,salmon colored
3127,18000000.0,8038061.0,-9961939.0,54000.0,7.4,0,salmon colored
3128,7500000.0,43700855.0,36200855.0,7400.0,7.0,0,salmon colored
3129,180000.0,933933.0,753933.0,68000.0,8.3,0,salmon colored
3130,30000000.0,11438337.0,-18561663.0,32000.0,4.8,0,salmon colored
3131,40000000.0,33956608.0,-6043392.0,26000.0,5.8,0,salmon colored
3132,25000000.0,26570463.0,1570463.0,24000.0,5.1,0,salmon colored
3133,18000000.0,251212670.0,233212670.0,100000.0,6.5,2,dark purple
3134,15000000.0,64256513.0,49256513.0,80000.0,7.1,0,salmon colored
3135,20500000.0,10923.0,-20489077.0,26000.0,7.8,0,salmon colored
3136,50000000.0,50068310.0,68310.0,52000.0,6.7,0,salmon colored
3137,5000000.0,15738769.0,10738769.0,21000.0,5.8,0,salmon colored
3138,32000000.0,59927618.0,27927618.0,23000.0,5.2,0,salmon colored
3139,20500000.0,7338279.0,-13161721.0,5000.0,4.7,0,salmon colored
3140,28000000.0,41230799.0,13230799.0,35000.0,6.9,0,salmon colored
3141,20500000.0,16534578.0,-3965422.0,20000.0,7.0,0,salmon colored
3142,10000000.0,44332015.0,34332015.0,19000.0,5.5,0,salmon colored
3143,25000000.0,48407611.0,23407611.0,28000.0,6.2,0,salmon colored
3144,20500000.0,3263585.0,-17236415.0,33000.0,7.5,0,salmon colored
3145,20500000.0,15448043.0,-5051957.0,9200.0,5.9,0,salmon colored
3146,37000000.0,6492660.0,-30507340.0,13000.0,6.4,0,salmon colored
3147,20500000.0,7342923.0,-13157077.0,7000.0,6.4,0,salmon colored
3148,25000000.0,44480039.0,19480039.0,45000.0,6.7,0,salmon colored
3149,16000000.0,1710972.0,-14289028.0,12000.0,2.9,0,salmon colored
3150,6000000.0,14842388.0,8842388.0,9100.0,7.3,0,salmon colored
3151,28000000.0,5684789.0,-22315211.0,27000.0,7.0,0,salmon colored
3152,20500000.0,20205757.0,-294243.0,12000.0,7.4,0,salmon colored
3153,20500000.0,1785901.0,-18714099.0,29000.0,7.4,0,salmon colored
3154,60000000.0,16228448.0,-43771552.0,17000.0,5.1,0,salmon colored
3155,3000000.0,23144499.0,20144499.0,17000.0,5.3,0,salmon colored
3156,5000000.0,5881367.0,881367.0,20000.0,6.4,0,salmon colored
3157,35000000.0,32748995.0,-2251005.0,10000.0,5.8,0,salmon colored
3158,20500000.0,877862.0,-19622138.0,15000.0,7.7,0,salmon colored
3159,8000000.0,9615840.0,1615840.0,8300.0,3.7,0,salmon colored
3160,25000000.0,13130349.0,-11869651.0,7700.0,7.2,0,salmon colored
3161,20500000.0,34673095.0,14173095.0,24000.0,6.1,0,salmon colored
3162,55000000.0,32000301.0,-22999699.0,26000.0,5.5,0,salmon colored
3163,48000000.0,22459274.0,-25540726.0,17000.0,6.3,0,salmon colored
3164,6000000.0,6330054.0,330054.0,16000.0,7.0,0,salmon colored
3165,10000000.0,12782749.0,2782749.0,4300.0,7.4,0,salmon colored
3166,28000000.0,7936780.0,-20063220.0,5200.0,6.1,0,salmon colored
3167,20500000.0,194201.0,-20305799.0,8400.0,6.5,0,salmon colored
3168,30000000.0,23499102.0,-6500898.0,11000.0,6.3,0,salmon colored
3169,20000000.0,14515490.0,-5484510.0,13000.0,5.4,0,salmon colored
3170,20500000.0,3736.0,-20496264.0,10000.0,6.7,0,salmon colored
3171,20000000.0,13717039.0,-6282961.0,31000.0,6.6,0,salmon colored
3172,16000000.0,11486880.0,-4513120.0,8800.0,5.5,0,salmon colored
3173,5000000.0,1740156.0,-3259844.0,27000.0,6.9,0,salmon colored
3174,8000000.0,1568258.0,-6431742.0,5700.0,6.1,0,salmon colored
3175,20500000.0,496059.0,-20003941.0,7900.0,7.2,0,salmon colored
3176,20000000.0,5727130.0,-14272870.0,23000.0,6.7,0,salmon colored
3177,20500000.0,9229808.0,-11270192.0,14000.0,7.2,0,salmon colored
3178,20000000.0,10686841.0,-9313159.0,43000.0,7.4,0,salmon colored
3179,12000000.0,4366722.0,-7633278.0,35000.0,6.4,0,salmon colored
3180,20500000.0,500000.0,-20000000.0,29000.0,7.8,0,salmon colored
3181,20500000.0,227569.0,-20272431.0,14000.0,7.3,0,salmon colored
3182,20500000.0,20050376.0,-449624.0,8400.0,5.4,0,salmon colored
3183,20500000.0,1179002.0,-19320998.0,19000.0,6.2,0,salmon colored
3184,1000000.0,125397.0,-874603.0,9900.0,6.0,0,salmon colored
3185,30000000.0,6112613.0,-23887387.0,7900.0,4.9,0,salmon colored
3186,10000000.0,9593903.0,-406097.0,22000.0,7.2,0,salmon colored
3187,8000000.0,3600616.0,-4399384.0,8100.0,5.0,0,salmon colored
3188,20500000.0,13692848.0,-6807152.0,11000.0,7.1,0,salmon colored
3189,35000000.0,6537036.0,-28462964.0,3000.0,4.7,0,salmon colored
3190,20500000.0,5571205.0,-14928795.0,15000.0,6.9,0,salmon colored
3191,20500000.0,14059077.0,-6440923.0,5600.0,6.5,0,salmon colored
3192,5000000.0,19868354.0,14868354.0,14000.0,7.2,0,salmon colored
3193,20500000.0,228455.0,-20271545.0,2500.0,6.7,0,salmon colored
3194,20500000.0,18814720.0,-1685280.0,26000.0,6.2,0,salmon colored
3195,20500000.0,18301610.0,-2198390.0,4200.0,4.7,0,salmon colored
3196,35000000.0,858553.0,-34141447.0,5600.0,6.3,0,salmon colored
3197,2700000.0,9161691.0,6461691.0,6800.0,7.0,0,salmon colored
3198,8000000.0,589304.0,-7410696.0,7000.0,6.8,0,salmon colored
3199,32000000.0,3566637.0,-28433363.0,7200.0,6.9,0,salmon colored
3200,55000000.0,11538235.0,-43461765.0,11000.0,4.9,0,salmon colored
3201,24000000.0,2642983.0,-21357017.0,6600.0,5.8,0,salmon colored
3202,16000000.0,2007100.0,-13992900.0,5200.0,6.8,0,salmon colored
3203,15000000.0,309.0,-14999691.0,5800.0,5.7,0,salmon colored
3204,30000000.0,21437192.0,-8562808.0,15000.0,4.0,0,salmon colored
3205,85000000.0,28598376.0,-56401624.0,15000.0,5.3,0,salmon colored
3206,8000000.0,106404.0,-7893596.0,7700.0,7.5,0,salmon colored
3207,1000000.0,2057193.0,1057193.0,6900.0,5.5,0,salmon colored
3208,20500000.0,3446539.0,-17053461.0,9500.0,4.8,0,salmon colored
3209,20500000.0,5710.0,-20494290.0,28000.0,7.9,0,salmon colored
3210,1500000.0,626057.0,-873943.0,7700.0,6.6,0,salmon colored
3211,18000000.0,7281450.0,-10718550.0,8000.0,5.9,0,salmon colored
3212,3300000.0,127923.0,-3172077.0,5700.0,6.8,0,salmon colored
3213,15000000.0,10925060.0,-4074940.0,4000.0,5.2,0,salmon colored
3214,28000000.0,8345056.0,-19654944.0,5200.0,5.4,0,salmon colored
3215,20500000.0,113069.0,-20386931.0,1800.0,5.7,0,salmon colored
3216,12000000.0,7029025.0,-4970975.0,2600.0,5.3,0,salmon colored
3217,20500000.0,71145.0,-20428855.0,3600.0,2.7,0,salmon colored
3218,4000000.0,46362.0,-3953638.0,2100.0,5.6,0,salmon colored
3219,33000000.0,30716901.0,-2283099.0,8200.0,6.1,0,salmon colored
3220,53000000.0,19745922.0,-33254078.0,9600.0,4.8,0,salmon colored
3221,20500000.0,5906773.0,-14593227.0,8200.0,6.5,0,salmon colored
3222,25000000.0,11838218.0,-13161782.0,5700.0,5.6,0,salmon colored
3223,3000000.0,3602884.0,602884.0,9900.0,5.4,0,salmon colored
3224,11000000.0,14772788.0,3772788.0,5600.0,5.7,0,salmon colored
3225,20500000.0,785482.0,-19714518.0,4200.0,7.2,0,salmon colored
3226,20500000.0,1935539.0,-18564461.0,3400.0,5.2,0,salmon colored
3227,20500000.0,83488.0,-20416512.0,3900.0,6.0,0,salmon colored
3228,20500000.0,332597.0,-20167403.0,9000.0,6.9,0,salmon colored
3229,20500000.0,9090.0,-20490910.0,2900.0,6.2,0,salmon colored
3230,9000000.0,334319.0,-8665681.0,7100.0,6.8,0,salmon colored
3231,20500000.0,397020.0,-20102980.0,3300.0,6.8,0,salmon colored
3232,12000000.0,4166918.0,-7833082.0,7300.0,5.6,0,salmon colored
3233,25000.0,2804473.0,2779473.0,13000.0,7.2,0,salmon colored
3234,20500000.0,13330.0,-20486670.0,1900.0,5.1,0,salmon colored
3235,20500000.0,14009368.0,-6490632.0,8700.0,5.4,0,salmon colored
3236,20500000.0,40158.0,-20459842.0,1700.0,6.1,0,salmon colored
3237,20500000.0,301796.0,-20198204.0,2000.0,6.4,0,salmon colored
3238,31190000.0,4529843.0,-26660157.0,6500.0,4.6,0,salmon colored
3239,20500000.0,1897404.0,-18602596.0,6500.0,6.6,0,salmon colored
3240,35000000.0,2372903.0,-32627097.0,14000.0,6.4,0,salmon colored
3241,20500000.0,14598571.0,-5901429.0,6000.0,5.8,0,salmon colored
3242,20500000.0,3392080.0,-17107920.0,5400.0,6.5,0,salmon colored
3243,15000000.0,46748721.0,31748721.0,754000.0,8.1,0,salmon colored
3244,70000000.0,482349603.0,412349603.0,1300000.0,8.6,2,dark purple
3245,20000000.0,23875127.0,3875127.0,1100000.0,8.5,0,salmon colored
3246,20500000.0,3753929.0,-16746071.0,547000.0,8.2,0,salmon colored
3247,60000000.0,264118201.0,204118201.0,972000.0,8.1,2,dark purple
3248,140000000.0,553709788.0,413709788.0,403000.0,6.7,2,dark purple
3249,12000000.0,22912409.0,10912409.0,144000.0,7.3,0,salmon colored
3250,20500000.0,92108659.0,71608659.0,125000.0,6.6,0,salmon colored
3251,20000000.0,30166293.0,10166293.0,112000.0,6.5,0,salmon colored
3252,45000000.0,131183530.0,86183530.0,252000.0,7.1,0,salmon colored
3253,18000000.0,123306987.0,105306987.0,139000.0,6.9,0,salmon colored
3254,90000000.0,142940100.0,52940100.0,223000.0,7.2,0,salmon colored
3255,33000000.0,244721064.0,211721064.0,247000.0,7.0,2,dark purple
3256,18500000.0,10680275.0,-7819725.0,266000.0,7.6,0,salmon colored
3257,75000000.0,349464664.0,274464664.0,168000.0,6.2,2,dark purple
3258,23000000.0,369884651.0,346884651.0,297000.0,7.1,2,dark purple
3259,15000000.0,40283321.0,25283321.0,114000.0,6.5,0,salmon colored
3260,120000000.0,363258859.0,243258859.0,273000.0,7.2,2,dark purple
3261,48000000.0,77745966.0,29745966.0,88000.0,7.0,0,salmon colored
3262,90000000.0,304320254.0,214320254.0,265000.0,7.6,2,dark purple
3263,75000000.0,46733235.0,-28266765.0,75000.0,6.3,0,salmon colored
3264,52000000.0,98126565.0,46126565.0,177000.0,7.6,0,salmon colored
3265,60000000.0,49805462.0,-10194538.0,123000.0,7.5,0,salmon colored
3266,65000000.0,250821495.0,185821495.0,200000.0,6.7,2,dark purple
3267,85000000.0,55382927.0,-29617073.0,104000.0,7.0,0,salmon colored
3268,9000000.0,17196103.0,8196103.0,174000.0,7.7,0,salmon colored
3269,95000000.0,250288523.0,155288523.0,173000.0,6.8,2,dark purple
3270,60000000.0,128038368.0,68038368.0,81000.0,6.5,0,salmon colored
3271,27000000.0,27200316.0,200316.0,191000.0,7.6,0,salmon colored
3272,26000000.0,98005666.0,72005666.0,71000.0,7.0,0,salmon colored
3273,130000000.0,379014294.0,249014294.0,186000.0,5.4,2,dark purple
3274,25000000.0,289317794.0,264317794.0,217000.0,7.1,2,dark purple
3275,10000000.0,25605015.0,15605015.0,47000.0,6.5,0,salmon colored
3276,40000000.0,54682547.0,14682547.0,93000.0,6.2,0,salmon colored
3277,73000000.0,103891409.0,30891409.0,77000.0,6.0,0,salmon colored
3278,70000000.0,218613188.0,148613188.0,122000.0,7.1,2,dark purple
3279,50000000.0,159710793.0,109710793.0,63000.0,6.8,0,salmon colored
3280,23000000.0,185991646.0,162991646.0,153000.0,6.1,2,dark purple
3281,35000000.0,40263020.0,5263020.0,61000.0,6.6,0,salmon colored
3282,58000000.0,112587658.0,54587658.0,72000.0,6.4,0,salmon colored
3283,35000000.0,182968902.0,147968902.0,160000.0,6.5,2,dark purple
3284,90000000.0,250849789.0,160849789.0,232000.0,7.3,2,dark purple
3285,1300000.0,1657778.0,357778.0,81000.0,8.1,0,salmon colored
3286,14000000.0,72527595.0,58527595.0,62000.0,5.6,0,salmon colored
3287,20500000.0,25232289.0,4732289.0,78000.0,7.0,0,salmon colored
3288,55000000.0,41616262.0,-13383738.0,176000.0,7.3,0,salmon colored
3289,80000000.0,136159423.0,56159423.0,70000.0,5.2,0,salmon colored
3290,25000000.0,50688658.0,25688658.0,54000.0,5.4,0,salmon colored
3291,60000.0,3221152.0,3161152.0,173000.0,7.4,0,salmon colored
3292,60000000.0,186883563.0,126883563.0,40000.0,6.6,2,dark purple
3293,2200000.0,2982011.0,782011.0,67000.0,7.7,0,salmon colored
3294,90000000.0,202292902.0,112292902.0,108000.0,6.8,2,dark purple
3295,80000000.0,37020277.0,-42979723.0,101000.0,6.1,0,salmon colored
3296,60000000.0,102367405.0,42367405.0,98000.0,6.6,0,salmon colored
3297,70000000.0,164839294.0,94839294.0,74000.0,5.8,0,salmon colored
3298,45000000.0,11203026.0,-33796974.0,35000.0,6.1,0,salmon colored
3299,140000000.0,285444603.0,145444603.0,156000.0,6.6,2,dark purple
3300,30000000.0,82150642.0,52150642.0,95000.0,7.4,0,salmon colored
3301,50000000.0,44547681.0,-5452319.0,134000.0,7.3,0,salmon colored
3302,13000000.0,16757163.0,3757163.0,32000.0,5.8,0,salmon colored
3303,30000000.0,81471882.0,51471882.0,25000.0,6.0,0,salmon colored
3304,6000000.0,11841544.0,5841544.0,65000.0,6.7,0,salmon colored
3305,1500000.0,2375097.0,875097.0,49000.0,7.5,0,salmon colored
3306,60000000.0,37170655.0,-22829345.0,46000.0,4.6,0,salmon colored
3307,17000000.0,55041738.0,38041738.0,68000.0,5.8,0,salmon colored
3308,15000000.0,17514980.0,2514980.0,21000.0,5.6,0,salmon colored
3309,60000000.0,93107289.0,33107289.0,70000.0,6.1,0,salmon colored
3310,20500000.0,7267585.0,-13232415.0,191000.0,7.7,0,salmon colored
3311,55000000.0,198685114.0,143685114.0,116000.0,6.7,2,dark purple
3312,8000000.0,17460020.0,9460020.0,59000.0,6.7,0,salmon colored
3313,25000000.0,21567853.0,-3432147.0,45000.0,6.9,0,salmon colored
3314,105000000.0,171757863.0,66757863.0,149000.0,6.5,0,salmon colored
3315,30000000.0,16316273.0,-13683727.0,66000.0,7.5,0,salmon colored
3316,20000000.0,20308772.0,308772.0,55000.0,6.1,0,salmon colored
3317,20500000.0,1053788.0,-19446212.0,34000.0,7.0,0,salmon colored
3318,6000.0,48482.0,42482.0,89000.0,7.5,0,salmon colored
3319,20500000.0,6955.0,-20493045.0,22000.0,7.4,0,salmon colored
3320,25000000.0,55494066.0,30494066.0,52000.0,6.8,0,salmon colored
3321,60000000.0,23384939.0,-36615061.0,41000.0,3.8,0,salmon colored
3322,9000000.0,21057208.0,12057208.0,60000.0,8.1,0,salmon colored
3323,65000000.0,40002112.0,-24997888.0,70000.0,4.7,0,salmon colored
3324,70000000.0,116672912.0,46672912.0,70000.0,6.4,0,salmon colored
3325,20500000.0,20205757.0,-294243.0,50000.0,7.6,0,salmon colored
3326,60000000.0,14594226.0,-45405774.0,53000.0,6.0,0,salmon colored
3327,17000000.0,30331165.0,13331165.0,58000.0,6.2,0,salmon colored
3328,20500000.0,12461773.0,-8038227.0,3900.0,6.4,0,salmon colored
3329,66000000.0,189176423.0,123176423.0,103000.0,7.0,2,dark purple
3330,25000000.0,7027290.0,-17972710.0,58000.0,6.5,0,salmon colored
3331,2000000.0,146125.0,-1853875.0,7000.0,6.6,0,salmon colored
3332,20500000.0,20205757.0,-294243.0,2000.0,6.1,0,salmon colored
3333,20500000.0,299569.0,-20200431.0,26000.0,7.4,0,salmon colored
3334,30000000.0,19204929.0,-10795071.0,28000.0,6.2,0,salmon colored
3335,20500000.0,20205757.0,-294243.0,78000.0,7.0,0,salmon colored
3336,20500000.0,7120568.0,-13379432.0,20000.0,7.1,0,salmon colored
3337,30000000.0,29202884.0,-797116.0,25000.0,6.8,0,salmon colored
3338,13000000.0,10023282.0,-2976718.0,24000.0,6.4,0,salmon colored
3339,14000000.0,8863193.0,-5136807.0,37000.0,6.7,0,salmon colored
3340,71500000.0,294456605.0,222956605.0,93000.0,5.4,2,dark purple
3341,20500000.0,19221939.0,-1278061.0,28000.0,4.4,0,salmon colored
3342,12000000.0,5078660.0,-6921340.0,25000.0,6.3,0,salmon colored
3343,30000000.0,9898412.0,-20101588.0,46000.0,6.3,0,salmon colored
3344,20500000.0,29967750.0,9467750.0,7000.0,6.0,0,salmon colored
3345,8000000.0,3020601.0,-4979399.0,12000.0,6.7,0,salmon colored
3346,13000000.0,27007143.0,14007143.0,29000.0,6.1,0,salmon colored
3347,28000000.0,14051384.0,-13948616.0,32000.0,4.9,0,salmon colored
3348,10000000.0,6451628.0,-3548372.0,30000.0,7.4,0,salmon colored
3349,18000000.0,10019109.0,-7980891.0,32000.0,7.6,0,salmon colored
3350,90000000.0,50632037.0,-39367963.0,28000.0,5.7,0,salmon colored
3351,15000000.0,46905889.0,31905889.0,19000.0,6.0,0,salmon colored
3352,37000000.0,15055091.0,-21944909.0,11000.0,6.2,0,salmon colored
3353,30000000.0,163644662.0,133644662.0,41000.0,6.3,2,dark purple
3354,3000000.0,9639390.0,6639390.0,10000.0,6.2,0,salmon colored
3355,20500000.0,14096321.0,-6403679.0,39000.0,7.4,0,salmon colored
3356,3000000.0,55257450.0,52257450.0,26000.0,7.4,0,salmon colored
3357,90000000.0,69131860.0,-20868140.0,32000.0,5.8,0,salmon colored
3358,20500000.0,107178.0,-20392822.0,11000.0,7.9,0,salmon colored
3359,65000000.0,52090187.0,-12909813.0,28000.0,6.7,0,salmon colored
3360,40000000.0,22510798.0,-17489202.0,16000.0,6.3,0,salmon colored
3361,20500000.0,219331.0,-20280669.0,50000.0,7.5,0,salmon colored
3362,70000000.0,19870567.0,-50129433.0,33000.0,5.9,0,salmon colored
3363,20500000.0,913834.0,-19586166.0,6700.0,6.7,0,salmon colored
3364,20500000.0,2652246.0,-17847754.0,13000.0,7.3,0,salmon colored
3365,20500000.0,9623329.0,-10876671.0,24000.0,6.1,0,salmon colored
3366,20500000.0,21521.0,-20478479.0,4700.0,5.1,0,salmon colored
3367,30000000.0,18253415.0,-11746585.0,21000.0,6.9,0,salmon colored
3368,2500000.0,20205757.0,17705757.0,30000.0,6.8,0,salmon colored
3369,20500000.0,3121.0,-20496879.0,18000.0,7.2,0,salmon colored
3370,20500000.0,351447.0,-20148553.0,52000.0,8.1,0,salmon colored
3371,20500000.0,15923122.0,-4576878.0,6000.0,5.9,0,salmon colored
3372,85000000.0,34562556.0,-50437444.0,34000.0,5.4,0,salmon colored
3373,21000000.0,13583690.0,-7416310.0,11000.0,5.5,0,salmon colored
3374,20000000.0,39278722.0,19278722.0,7100.0,5.7,0,salmon colored
3375,30000000.0,6136856.0,-23863144.0,16000.0,5.8,0,salmon colored
3376,18000000.0,3572443.0,-14427557.0,7200.0,4.7,0,salmon colored
3377,20500000.0,1960216.0,-18539784.0,9900.0,6.6,0,salmon colored
3378,75000000.0,56709981.0,-18290019.0,28000.0,6.6,0,salmon colored
3379,20000000.0,3970078.0,-16029922.0,19000.0,7.0,0,salmon colored
3380,24000000.0,140894675.0,116894675.0,18000.0,5.9,0,salmon colored
3381,4500000.0,23261485.0,18761485.0,6400.0,5.9,0,salmon colored
3382,14000000.0,15064946.0,1064946.0,14000.0,6.0,0,salmon colored
3383,15000000.0,12874899.0,-2125101.0,14000.0,6.1,0,salmon colored
3384,30000000.0,12951088.0,-17048912.0,8600.0,5.4,0,salmon colored
3385,8000000.0,4553271.0,-3446729.0,16000.0,7.2,0,salmon colored
3386,27000000.0,10452012.0,-16547988.0,11000.0,6.1,0,salmon colored
3387,2900000.0,5971073.0,3071073.0,37000.0,8.0,0,salmon colored
3388,6000000.0,2281761.0,-3718239.0,14000.0,6.4,0,salmon colored
3389,25000000.0,777423.0,-24222577.0,6700.0,7.2,0,salmon colored
3390,6000000.0,282175.0,-5717825.0,3900.0,5.9,0,salmon colored
3391,20500000.0,8341087.0,-12158913.0,14000.0,6.9,0,salmon colored
3392,10000000.0,19889299.0,9889299.0,15000.0,5.6,0,salmon colored
3393,50000000.0,13806137.0,-36193863.0,16000.0,6.1,0,salmon colored
3394,20500000.0,1672.0,-20498328.0,2900.0,6.1,0,salmon colored
3395,12000000.0,1263279.0,-10736721.0,6400.0,6.1,0,salmon colored
3396,20500000.0,5624282.0,-14875718.0,20000.0,5.4,0,salmon colored
3397,2000000.0,6745362.0,4745362.0,9900.0,7.2,0,salmon colored
3398,80000000.0,22852487.0,-57147513.0,7200.0,6.0,0,salmon colored
3399,20500000.0,375805.0,-20124195.0,11000.0,3.0,0,salmon colored
3400,20500000.0,357549.0,-20142451.0,18000.0,7.7,0,salmon colored
3401,30000000.0,26616840.0,-3383160.0,12000.0,7.0,0,salmon colored
3402,19000000.0,8165212.0,-10834788.0,3800.0,4.8,0,salmon colored
3403,5000000.0,5502773.0,502773.0,12000.0,6.6,0,salmon colored
3404,20500000.0,5878911.0,-14621089.0,7600.0,6.1,0,salmon colored
3405,1100000.0,713239.0,-386761.0,6700.0,5.1,0,salmon colored
3406,20500000.0,4071548.0,-16428452.0,38000.0,7.7,0,salmon colored
3407,23000000.0,26875268.0,3875268.0,15000.0,6.5,0,salmon colored
3408,20500000.0,801985.0,-19698015.0,11000.0,7.6,0,salmon colored
3409,15000000.0,12218638.0,-2781362.0,3200.0,3.2,0,salmon colored
3410,20500000.0,1171001.0,-19328999.0,7100.0,6.2,0,salmon colored
3411,24000000.0,4356216.0,-19643784.0,2700.0,4.1,0,salmon colored
3412,25000000.0,1677131.0,-23322869.0,11000.0,5.7,0,salmon colored
3413,10000000.0,14328.0,-9985672.0,11000.0,7.3,0,salmon colored
3414,20500000.0,4611784.0,-15888216.0,16000.0,7.0,0,salmon colored
3415,20500000.0,18912328.0,-1587672.0,9400.0,6.5,0,salmon colored
3416,20500000.0,25824.0,-20474176.0,3600.0,6.6,0,salmon colored
3417,20500000.0,2048740.0,-18451260.0,4700.0,6.9,0,salmon colored
3418,8000000.0,1794086.0,-6205914.0,11000.0,6.6,0,salmon colored
3419,30000000.0,10319915.0,-19680085.0,14000.0,4.9,0,salmon colored
3420,30000000.0,12214338.0,-17785662.0,9600.0,5.5,0,salmon colored
3421,700000.0,871759.0,171759.0,6000.0,6.8,0,salmon colored
3422,20500000.0,8072007.0,-12427993.0,6600.0,5.0,0,salmon colored
3423,20000000.0,9257103.0,-10742897.0,4900.0,3.2,0,salmon colored
3424,20500000.0,1214198.0,-19285802.0,8300.0,7.3,0,salmon colored
